Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","2.3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5511","Production","2765","Crustacés","2018","2018","Milliers de tonnes","0.28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","0.55","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","0.02","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5511","Production","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","1.58","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0.25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","8","Antigua-et-Barbuda","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","126","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","554","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","640","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","51","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2743","Crème","2018","2018","Milliers de tonnes","71","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0.57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","286","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","2363","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","973","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","13.43","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","137.14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2762","Perciform","2018","2018","Milliers de tonnes","32.63","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","38.58","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","22.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","191.37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","17.54","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2765","Crustacés","2018","2018","Milliers de tonnes","51.22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","13.69","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2766","Cephalopodes","2018","2018","Milliers de tonnes","1.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","1.28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0.47","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5511","Production","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0.04","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","194","Arabie saoudite","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","3066","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","621","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2115","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","78","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","588","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2743","Crème","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","353","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0.83","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0.42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","829","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","10527","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","25.59","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","11.91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2762","Perciform","2018","2018","Milliers de tonnes","407.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","0.62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","21.13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","48.65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","0.26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2765","Crustacés","2018","2018","Milliers de tonnes","245.71","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","1.74","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2766","Cephalopodes","2018","2018","Milliers de tonnes","99.22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","1.25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","39.38","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","12.4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5511","Production","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","9","Argentine","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0.91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","69","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0.33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","698","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","15.71","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","0.35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","0.77","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","8.73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","0.58","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2765","Crustacés","2018","2018","Milliers de tonnes","1.35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","0.09","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","0.04","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0.09","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5511","Production","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","1","Arménie","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","2238","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","763","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","417","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","275","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1235","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","445","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","40","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2743","Crème","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","246","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","13.49","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5511","Production","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","10","Australie","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0.24","Im","Données de la FAO basées sur une méthodologie d'imputation"
