Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","19275.418513","X","Sources internationales sûres",""
"MK","Indicateurs macro","192","Saint-Marin","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","48996.723516","X","Sources internationales sûres",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","7361.334168","X","Sources internationales sûres",""
"MK","Indicateurs macro","244","Samoa","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","4249.999227","X","Sources internationales sûres",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1968.249856","X","Sources internationales sûres",""
"MK","Indicateurs macro","195","Sénégal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1465.594536","X","Sources internationales sûres",""
"MK","Indicateurs macro","272","Serbie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","7214.957742","X","Sources internationales sûres",""
"MK","Indicateurs macro","196","Seychelles","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","16334.892277","X","Sources internationales sûres",""
"MK","Indicateurs macro","197","Sierra Leone","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","533.99146","X","Sources internationales sûres",""
"MK","Indicateurs macro","200","Singapour","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","64820.775985","X","Sources internationales sûres",""
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","22746.781116","X","Sources internationales sûres",""
"MK","Indicateurs macro","199","Slovaquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","19384.129761","X","Sources internationales sûres",""
"MK","Indicateurs macro","198","Slovénie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","26066.354596","X","Sources internationales sûres",""
"MK","Indicateurs macro","201","Somalie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","103.502348","X","Sources internationales sûres",""
"MK","Indicateurs macro","276","Soudan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1156.977945","X","Sources internationales sûres",""
"MK","Indicateurs macro","277","Soudan du Sud","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","427.567955","X","Sources internationales sûres",""
"MK","Indicateurs macro","38","Sri Lanka","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","4165.382135","X","Sources internationales sûres",""
"MK","Indicateurs macro","210","Suède","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","55703.523482","X","Sources internationales sûres",""
"MK","Indicateurs macro","211","Suisse","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","86315.12806","X","Sources internationales sûres",""
"MK","Indicateurs macro","207","Suriname","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","6015.023747","X","Sources internationales sûres",""
"MK","Indicateurs macro","208","Tadjikistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","853.218444","X","Sources internationales sûres",""
"MK","Indicateurs macro","39","Tchad","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","734.731831","X","Sources internationales sûres",""
"MK","Indicateurs macro","167","Tchéquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","23337.358877","X","Sources internationales sûres",""
"MK","Indicateurs macro","216","Thaïlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","7273.56485","X","Sources internationales sûres",""
"MK","Indicateurs macro","176","Timor-Leste","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1230.226288","X","Sources internationales sûres",""
"MK","Indicateurs macro","217","Togo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","904.10578","X","Sources internationales sûres",""
"MK","Indicateurs macro","219","Tonga","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","4649.845002","X","Sources internationales sûres",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","17038.054363","X","Sources internationales sûres",""
"MK","Indicateurs macro","222","Tunisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","3438.848968","X","Sources internationales sûres",""
"MK","Indicateurs macro","213","Turkménistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","6964.613045","X","Sources internationales sûres",""
"MK","Indicateurs macro","223","Turquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","9453.254849","X","Sources internationales sûres",""
"MK","Indicateurs macro","227","Tuvalu","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","4000.620815","X","Sources internationales sûres",""
"MK","Indicateurs macro","230","Ukraine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","2958.491927","X","Sources internationales sûres",""
"MK","Indicateurs macro","234","Uruguay","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","17278.063669","X","Sources internationales sûres",""
"MK","Indicateurs macro","155","Vanuatu","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","3125.257043","X","Sources internationales sûres",""
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","7061.613962","X","Sources internationales sûres",""
"MK","Indicateurs macro","237","Viet Nam","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","2566.447346","X","Sources internationales sûres",""
"MK","Indicateurs macro","249","Yémen","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","803.648363","X","Sources internationales sûres",""
"MK","Indicateurs macro","251","Zambie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1556.338275","X","Sources internationales sûres",""
"MK","Indicateurs macro","181","Zimbabwe","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1683.765768","X","Sources internationales sûres",""
